duration,end_epoch,end_time,min_signal,peak_signal,peak_epoch,peak_time,start_epoch,start_time,snr,ambient_snr,peak_frequency,start_frequency,end_frequency,peak_frequency_std,start_frequency_std,end_frequency_std,threshold,db_amps,station_code,network_code,quality
1.16,1332862996.8,2012-03-27T15:43:16.800000Z,4329.10928974541,8658.21857949082,1332862996.24,2012-03-27T15:43:16.240000Z,1332862995.64,2012-03-27T15:43:15.640000Z,17.6246017013632,1.80853390499899,5.22070257611163,,,,,,1500.0,-136.283158879688,B12,XF,1.0
1.12,1332862823.84,2012-03-27T15:40:23.840000Z,1719.9803085002,3439.96061700041,1332862823.32,2012-03-27T15:40:23.320000Z,1332862822.72,2012-03-27T15:40:22.720000Z,14.8730956217974,0.888331216015498,4.02216097297128,,,,,,1500.0,-141.78617103882,B12,XF,1.0
1.12,1332862823.84,2012-03-27T15:40:23.840000Z,1719.9803085002,3439.96061700041,1332862823.32,2012-03-27T15:40:23.320000Z,1332862822.72,2012-03-27T15:40:22.720000Z,14.8730956217974,0.888331216015498,4.02216097297128,,,,,,1500.0,-141.78617103882,B12,XF,1.0
1.16,1332863346.68,2012-03-27T15:49:06.680000Z,4642.98020827516,9285.96041655032,1332863346.12,2012-03-27T15:49:06.120000Z,1332863345.52,2012-03-27T15:49:05.520000Z,17.418055507987,1.36477543240863,2.70694344599129,,,,,,1500.0,-136.696251266441,B12,XF,1.0
1.08,1332863833.96,2012-03-27T15:57:13.960000Z,2225.96327722894,4451.92655445788,1332863833.44,2012-03-27T15:57:13.440000Z,1332863832.88,2012-03-27T15:57:12.880000Z,15.7270236820639,6.219234016237951,16.005101203281,,,,,,1500.0,-140.078314918287,B12,XF,1.0
1.08,1332863623.92,2012-03-27T15:53:43.920000Z,2124.83556136806,4249.67112273613,1332863623.44,2012-03-27T15:53:43.440000Z,1332863622.84,2012-03-27T15:53:42.840000Z,15.4464337689458,0.51142689326415,6.647609681830111,,,,,,1500.0,-140.639494744523,B12,XF,1.0
1.08,1332863623.92,2012-03-27T15:53:43.920000Z,2124.83556136806,4249.67112273613,1332863623.44,2012-03-27T15:53:43.440000Z,1332863622.84,2012-03-27T15:53:42.840000Z,15.4464337689458,0.51142689326415,6.647609681830111,,,,,,1500.0,-140.639494744523,B12,XF,1.0
1.12,1332864446.8,2012-03-27T16:07:26.800000Z,1589.75449308178,3179.50898616356,1332864446.28,2012-03-27T16:07:26.280000Z,1332864445.68,2012-03-27T16:07:25.680000Z,15.0595737778665,2.13062487948315,7.83521946735656,,,,,,1500.0,-141.413214726682,B12,XF,1.0
1.16,1332864145.16,2012-03-27T16:02:25.160000Z,2067.10743502291,4134.21487004581,1332864144.6,2012-03-27T16:02:24.600000Z,1332864144.0,2012-03-27T16:02:24.000000Z,15.5326227890574,0.762462698483159,2.5910701831006,,,,,,1500.0,-140.4671167043,B12,XF,1.0
1.08,1332865160.88,2012-03-27T16:19:20.880000Z,1303.13442797205,2606.26885594411,1332865160.36,2012-03-27T16:19:20.360000Z,1332865159.8,2012-03-27T16:19:19.800000Z,14.5771943555454,0.864274108043112,2.48034450265232,,,,,,1500.0,-142.377973571324,B12,XF,1.0
1.12,1332864813.48,2012-03-27T16:13:33.480000Z,1457.13584541996,2914.27169083993,1332864812.96,2012-03-27T16:13:32.960000Z,1332864812.36,2012-03-27T16:13:32.360000Z,14.6587611868813,2.31443395686021,4.84515612640089,,,,,,1500.0,-142.214839908652,B12,XF,1.0
1.12,1332864601.52,2012-03-27T16:10:01.520000Z,2027.79364185161,4055.58728370322,1332864601.0,2012-03-27T16:10:01.000000Z,1332864600.4,2012-03-27T16:10:00.400000Z,15.940941014852,0.971610198995485,2.20901677342908,,,,,,1500.0,-139.650480252711,B12,XF,0.0
1.12,1333253335.0,2012-04-01T04:08:55.000000Z,793.017498640952,1586.0349972819,1333253334.44,2012-04-01T04:08:54.440000Z,1333253333.88,2012-04-01T04:08:53.880000Z,13.9540196096784,1.43748659078715,2.15528619608878,,,,,,1500.0,-143.685959610995,B12,XF,1.0
1.12,1333254099.24,2012-04-01T04:21:39.240000Z,3134.04388468973,6268.08776937947,1333254098.72,2012-04-01T04:21:38.720000Z,1333254098.12,2012-04-01T04:21:38.120000Z,16.3639445153935,1.44409118242313,3.14126091434216,,,,,,1500.0,-138.866109799565,B12,XF,1.0
1.12,1333254099.24,2012-04-01T04:21:39.240000Z,3134.04388468973,6268.08776937947,1333254098.72,2012-04-01T04:21:38.720000Z,1333254098.12,2012-04-01T04:21:38.120000Z,16.3639445153935,1.44409118242313,3.14126091434216,,,,,,1500.0,-138.866109799565,B12,XF,1.0
1.12,1333255451.64,2012-04-01T04:44:11.640000Z,2221.30951216442,4442.61902432884,1333255451.08,2012-04-01T04:44:11.080000Z,1333255450.52,2012-04-01T04:44:10.520000Z,15.9769122196059,0.690140332466351,9.6701641965695,,,,,,1500.0,-139.64017439114,B12,XF,1.0
1.16,1333256165.32,2012-04-01T04:56:05.320000Z,1869.8102878714,3739.6205757428,1333256164.76,2012-04-01T04:56:04.760000Z,1333256164.16,2012-04-01T04:56:04.160000Z,15.7102030494966,0.676215601978947,9.45337697135262,,,,,,1500.0,-140.173592731359,B12,XF,1.0
1.16,1333255830.44,2012-04-01T04:50:30.440000Z,1695.22545415918,3390.45090831835,1333255829.92,2012-04-01T04:50:29.920000Z,1333255829.28,2012-04-01T04:50:29.280000Z,16.0364977006636,0.974358832612934,9.25171700041007,,,,,,1500.0,-139.521003429025,B12,XF,1.0
1.12,1333256867.44,2012-04-01T05:07:47.440000Z,1914.14879583088,3828.29759166176,1333256866.92,2012-04-01T05:07:46.920000Z,1333256866.32,2012-04-01T05:07:46.320000Z,15.6942741199687,0.346581983350146,10.6308511671856,,,,,,1500.0,-140.205450590414,B12,XF,1.0
1.12,1333256527.64,2012-04-01T05:02:07.640000Z,1363.49731089848,2726.99462179696,1333256527.12,2012-04-01T05:02:07.120000Z,1333256526.52,2012-04-01T05:02:06.520000Z,15.2411170714493,0.728329178540417,11.1587936962907,,,,,,1500.0,-141.111764687453,B12,XF,1.0
1.12,1335941059.72,2012-05-02T06:44:19.720000Z,1283.30410065343,2566.60820130685,1335941059.2,2012-05-02T06:44:19.200000Z,1335941058.6,2012-05-02T06:44:18.600000Z,14.0591010314226,2.3692968229534,4.00122007404386,,,,,,1500.0,-141.466244415216,B12,XF,1.0
1.04,1336805160.36,2012-05-12T06:46:00.360000Z,2272.53195342138,4545.06390684276,1336805159.88,2012-05-12T06:45:59.880000Z,1336805159.32,2012-05-12T06:45:59.320000Z,16.0036702860575,1.32073082021187,2.17832740658619,,,,,,1500.0,-141.27811095685,B12,XF,1.0
1.08,1336804867.84,2012-05-12T06:41:07.840000Z,2717.72363203431,5435.44726406861,1336804867.32,2012-05-12T06:41:07.320000Z,1336804866.76,2012-05-12T06:41:06.760000Z,16.6615650961436,0.476570644114736,1.97903769513823,,,,,,1500.0,-139.962321336678,B12,XF,1.0
1.12,1336805780.0,2012-05-12T06:56:20.000000Z,2883.35503106567,5766.71006213134,1336805779.48,2012-05-12T06:56:19.480000Z,1336805778.88,2012-05-12T06:56:18.880000Z,16.9588583454568,0.806338381982984,1.83161338874135,,,,,,1500.0,-139.367734838052,B12,XF,1.0
1.12,1336805459.68,2012-05-12T06:50:59.680000Z,2943.04157922412,5886.083158448249,1336805459.16,2012-05-12T06:50:59.160000Z,1336805458.56,2012-05-12T06:50:58.560000Z,17.0568018012683,0.95149312120589,1.4663315391316,,,,,,1500.0,-139.171847926429,B12,XF,1.0
1.08,1336806415.36,2012-05-12T07:06:55.360000Z,3502.90728210023,7005.81456420046,1336806414.88,2012-05-12T07:06:54.880000Z,1336806414.28,2012-05-12T07:06:54.280000Z,17.1883637233843,1.58445354723576,1.16783620924829,,,,,,1500.0,-138.908724082197,B12,XF,1.0
1.08,1336806103.92,2012-05-12T07:01:43.920000Z,2784.22799848139,5568.45599696278,1336806103.4,2012-05-12T07:01:43.400000Z,1336806102.84,2012-05-12T07:01:42.840000Z,16.7737242443975,1.05186343547589,1.5592969073415,,,,,,1500.0,-139.73800304017,B12,XF,1.0
1.12,1336807016.16,2012-05-12T07:16:56.160000Z,3148.02828259343,6296.05656518686,1336807015.64,2012-05-12T07:16:55.640000Z,1336807015.04,2012-05-12T07:16:55.040000Z,16.8882404080809,1.45901155250005,5.35610229699986,,,,,,1500.0,-139.508970712804,B12,XF,1.0
1.04,1336806723.16,2012-05-12T07:12:03.160000Z,2892.2656073305,5784.531214661,1336806722.68,2012-05-12T07:12:02.680000Z,1336806722.12,2012-05-12T07:12:02.120000Z,16.8732635223652,2.06163872973036,4.7240052669254,,,,,,1500.0,-139.538924484235,B12,XF,1.0
1.16,1336807647.8,2012-05-12T07:27:27.800000Z,2565.21638232735,5130.4327646547,1336807647.24,2012-05-12T07:27:27.240000Z,1336807646.64,2012-05-12T07:27:26.640000Z,17.1176423885464,1.10531992994542,2.9690357524377,,,,,,1500.0,-139.050166751872,B12,XF,1.0
1.08,1336807369.0,2012-05-12T07:22:49.000000Z,3059.05963164214,6118.11926328428,1336807368.48,2012-05-12T07:22:48.480000Z,1336807367.92,2012-05-12T07:22:47.920000Z,16.9814172643461,0.979437003766838,1.99442401555467,,,,,,1500.0,-139.322617000273,B12,XF,1.0
1.08,1336808228.68,2012-05-12T07:37:08.680000Z,3855.66260866989,7711.32521733978,1336808228.16,2012-05-12T07:37:08.160000Z,1336808227.6,2012-05-12T07:37:07.600000Z,17.6491267805395,0.844965244657909,1.6738869209622,,,,,,1500.0,-137.987197967886,B12,XF,1.0
1.08,1336807910.64,2012-05-12T07:31:50.640000Z,3589.86905392191,7179.73810784381,1336807910.12,2012-05-12T07:31:50.120000Z,1336807909.56,2012-05-12T07:31:49.560000Z,17.1622225980053,0.571099467047311,1.85577615353252,,,,,,1500.0,-138.961006332955,B12,XF,1.0
1.16,1336808762.2,2012-05-12T07:46:02.200000Z,1609.82129396865,3219.6425879373,1336808761.68,2012-05-12T07:46:01.680000Z,1336808761.04,2012-05-12T07:46:01.040000Z,16.798636506416,1.19441648735556,5.16465979492561,,,,,,1500.0,-139.688178516133,B12,XF,1.0
1.16,1336808498.96,2012-05-12T07:41:38.960000Z,3607.04076538431,7214.08153076862,1336808498.4,2012-05-12T07:41:38.400000Z,1336808497.8,2012-05-12T07:41:37.800000Z,17.6527716524756,0.685612983052286,2.15035785011694,,,,,,1500.0,-137.979908224014,B12,XF,1.0
1.04,1336809570.52,2012-05-12T07:59:30.520000Z,1601.77500293979,3203.55000587958,1336809570.04,2012-05-12T07:59:30.040000Z,1336809569.48,2012-05-12T07:59:29.480000Z,15.5803767608156,1.10089046702711,1.77630082861276,,,,,,1500.0,-142.124698007334,B12,XF,1.0
1.08,1336809336.52,2012-05-12T07:55:36.520000Z,1001.18663122189,2002.37326244378,1336809336.04,2012-05-12T07:55:36.040000Z,1336809335.44,2012-05-12T07:55:35.440000Z,14.908401188048,0.452943829019741,1.88102438141173,,,,,,1500.0,-143.468649152869,B12,XF,1.0
1.04,1336810125.52,2012-05-12T08:08:45.520000Z,2482.57887186922,4965.15774373845,1336810125.04,2012-05-12T08:08:45.040000Z,1336810124.48,2012-05-12T08:08:44.480000Z,16.9447207899754,0.965025622756147,8.98991270290921,,,,,,1500.0,-139.396009949014,B12,XF,1.0
1.08,1336809813.24,2012-05-12T08:03:33.240000Z,2031.8738089013,4063.74761780259,1336809812.72,2012-05-12T08:03:32.720000Z,1336809812.16,2012-05-12T08:03:32.160000Z,16.204693091798,0.944891495972727,2.73874454866705,,,,,,1500.0,-140.876065345369,B12,XF,1.0
1.08,1336809813.24,2012-05-12T08:03:33.240000Z,2031.8738089013,4063.74761780259,1336809812.72,2012-05-12T08:03:32.720000Z,1336809812.16,2012-05-12T08:03:32.160000Z,16.204693091798,0.944891495972727,2.73874454866705,,,,,,1500.0,-140.876065345369,B12,XF,1.0
1.08,1336810707.28,2012-05-12T08:18:27.280000Z,5770.18778688795,11540.3755737759,1336810706.8,2012-05-12T08:18:26.800000Z,1336810706.2,2012-05-12T08:18:26.200000Z,18.5674139432948,1.35506833498207,1.76184274273134,,,,,,1500.0,-136.150623642376,B12,XF,1.0
1.04,1336810460.52,2012-05-12T08:14:20.520000Z,4412.9937645288,8825.9875290576,1336810460.04,2012-05-12T08:14:20.040000Z,1336810459.48,2012-05-12T08:14:19.480000Z,17.8484628754859,1.28624981974192,1.5035225389746,,,,,,1500.0,-137.588525777994,B12,XF,1.0
1.08,1336811235.2,2012-05-12T08:27:15.200000Z,7110.51440749588,14221.0288149918,1336811234.68,2012-05-12T08:27:14.680000Z,1336811234.12,2012-05-12T08:27:14.120000Z,18.7705899648476,0.786797345416014,1.37184707907296,,,,,,1500.0,-135.74427159927,B12,XF,1.0
1.12,1336810970.44,2012-05-12T08:22:50.440000Z,5781.96283641224,11563.9256728245,1336810969.92,2012-05-12T08:22:49.920000Z,1336810969.32,2012-05-12T08:22:49.320000Z,18.4522139283131,1.04790512663481,2.10948273053841,,,,,,1500.0,-136.381023672339,B12,XF,1.0
1.12,1336811968.28,2012-05-12T08:39:28.280000Z,4917.53230033186,9835.06460066373,1336811967.76,2012-05-12T08:39:27.760000Z,1336811967.16,2012-05-12T08:39:27.160000Z,18.0940253723402,1.78281449280141,6.99487829834182,,,,,,1500.0,-137.097400784285,B12,XF,1.0
1.08,1336811465.32,2012-05-12T08:31:05.320000Z,5531.46653852279,11062.9330770456,1336811464.8,2012-05-12T08:31:04.800000Z,1336811464.24,2012-05-12T08:31:04.240000Z,18.664920295554,0.939530751910221,2.56074673325025,,,,,,1500.0,-135.955610937857,B12,XF,1.0
1.08,1336811465.32,2012-05-12T08:31:05.320000Z,5531.46653852279,11062.9330770456,1336811464.8,2012-05-12T08:31:04.800000Z,1336811464.24,2012-05-12T08:31:04.240000Z,18.664920295554,0.939530751910221,2.56074673325025,,,,,,1500.0,-135.955610937857,B12,XF,1.0
1.12,1336811722.28,2012-05-12T08:35:22.280000Z,5558.19307555833,11116.3861511167,1336811721.76,2012-05-12T08:35:21.760000Z,1336811721.16,2012-05-12T08:35:21.160000Z,18.2197997771577,1.23399112521586,2.90610235702895,,,,,,1500.0,-136.84585197465,B12,XF,1.0
1.08,1336812470.36,2012-05-12T08:47:50.360000Z,8613.91685275125,17227.8337055025,1336812469.88,2012-05-12T08:47:49.880000Z,1336812469.28,2012-05-12T08:47:49.280000Z,19.3558507071219,0.89133345215606,1.51626879957987,,,,,,1500.0,-134.573750114722,B12,XF,1.0
1.12,1336812224.44,2012-05-12T08:43:44.440000Z,5914.04355435434,11828.0871087087,1336812223.92,2012-05-12T08:43:43.920000Z,1336812223.32,2012-05-12T08:43:43.320000Z,18.757898398204,0.802353534342501,1.82124451207302,,,,,,1500.0,-135.769654732557,B12,XF,1.0
1.08,1336812954.84,2012-05-12T08:55:54.840000Z,8172.92918659381,16345.8583731876,1336812954.32,2012-05-12T08:55:54.320000Z,1336812953.76,2012-05-12T08:55:53.760000Z,19.3779580142277,1.26475847776033,2.06008567116542,,,,,,1500.0,-134.52953550051,B12,XF,1.0
1.08,1336812700.76,2012-05-12T08:51:40.760000Z,8726.24626896108,17452.4925379222,1336812700.28,2012-05-12T08:51:40.280000Z,1336812699.68,2012-05-12T08:51:39.680000Z,19.5361844861886,0.774324343853882,1.68689214453064,,,,,,1500.0,-134.213082556588,B12,XF,1.0
1.12,1336813663.04,2012-05-12T09:07:43.040000Z,6298.9302511812,12597.8605023624,1336813662.52,2012-05-12T09:07:42.520000Z,1336813661.92,2012-05-12T09:07:41.920000Z,19.154452940747,0.986478251318706,7.4311733410089,,,,,,1500.0,-134.976545647471,B12,XF,1.0
1.12,1336813203.24,2012-05-12T09:00:03.240000Z,7603.02482172126,15206.0496434425,1336813202.72,2012-05-12T09:00:02.720000Z,1336813202.12,2012-05-12T09:00:02.120000Z,19.5891483638663,1.19744423094094,2.44614223151435,,,,,,1500.0,-134.107154801233,B12,XF,1.0
1.12,1336813460.96,2012-05-12T09:04:20.960000Z,6053.87652622947,12107.7530524589,1336813460.4,2012-05-12T09:04:20.400000Z,1336813459.84,2012-05-12T09:04:19.840000Z,19.2188407956205,0.825120011912587,7.94980056066363,,,,,,1500.0,-134.847769937724,B12,XF,1.0
1.16,1336814159.04,2012-05-12T09:15:59.040000Z,4871.61472261897,9743.22944523795,1336814158.48,2012-05-12T09:15:58.480000Z,1336814157.88,2012-05-12T09:15:57.880000Z,19.3281622016498,1.15563062979506,3.70723125024406,,,,,,1500.0,-134.629127125666,B12,XF,1.0
1.16,1336813927.04,2012-05-12T09:12:07.040000Z,5706.49955735042,11412.9991147008,1336813926.48,2012-05-12T09:12:06.480000Z,1336813925.88,2012-05-12T09:12:05.880000Z,19.6333773744427,1.12671133150196,7.82826003408729,,,,,,1500.0,-134.01869678008,B12,XF,1.0
1.16,1336814677.76,2012-05-12T09:24:37.760000Z,6327.99710340603,12655.9942068121,1336814677.2,2012-05-12T09:24:37.200000Z,1336814676.6,2012-05-12T09:24:36.600000Z,19.3391933901992,1.56181915043418,7.78591547576441,,,,,,1500.0,-134.607064748567,B12,XF,1.0
1.12,1336814413.24,2012-05-12T09:20:13.240000Z,4831.8553188884,9663.7106377768,1336814412.68,2012-05-12T09:20:12.680000Z,1336814412.12,2012-05-12T09:20:12.120000Z,18.9137489828638,0.991416418327699,7.99366708962982,,,,,,1500.0,-135.457953563238,B12,XF,1.0
1.04,1336815451.2,2012-05-12T09:37:31.200000Z,10796.2508774427,21592.5017548854,1336815450.72,2012-05-12T09:37:30.720000Z,1336815450.16,2012-05-12T09:37:30.160000Z,19.9950111870181,1.21494268951885,7.19815380304085,,,,,,1500.0,-133.295429154929,B12,XF,1.0
1.12,1336815005.0,2012-05-12T09:30:05.000000Z,6641.00963717783,13282.0192743557,1336815004.48,2012-05-12T09:30:04.480000Z,1336815003.88,2012-05-12T09:30:03.880000Z,19.2861264605519,3.10729229474442,7.8148210516007,,,,,,1500.0,-134.713198607861,B12,XF,1.0
1.12,1336815212.24,2012-05-12T09:33:32.240000Z,6467.11415909784,12934.2283181957,1336815211.72,2012-05-12T09:33:31.720000Z,1336815211.12,2012-05-12T09:33:31.120000Z,18.7921535467265,2.46271671571008,8.06643076278883,,,,,,1500.0,-135.701144435512,B12,XF,1.0
1.08,1336816131.08,2012-05-12T09:48:51.080000Z,4953.10123479728,9906.20246959456,1336816130.6,2012-05-12T09:48:50.600000Z,1336816130.0,2012-05-12T09:48:50.000000Z,18.1753704787031,1.05525077735907,8.01629826136869,,,,,,1500.0,-136.934710571559,B12,XF,1.0
1.08,1336815656.88,2012-05-12T09:40:56.880000Z,7044.48392819763,14088.9678563953,1336815656.4,2012-05-12T09:40:56.400000Z,1336815655.8,2012-05-12T09:40:55.800000Z,19.1511470310824,1.30163924453806,7.95374497249793,,,,,,1500.0,-134.9831574668,B12,XF,1.0
1.08,1336815656.88,2012-05-12T09:40:56.880000Z,7044.48392819763,14088.9678563953,1336815656.4,2012-05-12T09:40:56.400000Z,1336815655.8,2012-05-12T09:40:55.800000Z,19.1511470310824,1.30163924453806,7.95374497249793,,,,,,1500.0,-134.9831574668,B12,XF,1.0
1.08,1336815914.04,2012-05-12T09:45:14.040000Z,5579.6111423301,11159.2222846602,1336815913.52,2012-05-12T09:45:13.520000Z,1336815912.96,2012-05-12T09:45:12.960000Z,18.5681608676248,0.853513944335911,7.63137731870036,,,,,,1500.0,-136.149129793716,B12,XF,1.0
1.08,1336816675.48,2012-05-12T09:57:55.480000Z,1748.88690177761,3497.77380355522,1336816675.0,2012-05-12T09:57:55.000000Z,1336816674.4,2012-05-12T09:57:54.400000Z,16.1381336505497,0.856571132263702,7.59906254967831,,,,,,1500.0,-141.009184227866,B12,XF,1.0
1.08,1336816447.08,2012-05-12T09:54:07.080000Z,5191.57181721159,10383.1436344232,1336816446.6,2012-05-12T09:54:06.600000Z,1336816446.0,2012-05-12T09:54:06.000000Z,18.2221563460913,0.973259993413826,7.69490431730341,,,,,,1500.0,-136.841138836783,B12,XF,1.0
1.2,1336817278.52,2012-05-12T10:07:58.520000Z,1982.64717308375,3965.2943461674895,1336817277.96,2012-05-12T10:07:57.960000Z,1336817277.32,2012-05-12T10:07:57.320000Z,17.2104236240387,1.5259828393543,7.04217115674087,,,,,,1500.0,-138.864604280888,B12,XF,1.0
1.12,1336816979.52,2012-05-12T10:02:59.520000Z,1373.85733066845,2747.7146613369,1336816979.0,2012-05-12T10:02:59.000000Z,1336816978.4,2012-05-12T10:02:58.400000Z,16.5180811758029,1.01870835681269,7.64694676377564,,,,,,1500.0,-140.24928917736,B12,XF,1.0
1.12,1336816979.52,2012-05-12T10:02:59.520000Z,1373.85733066845,2747.7146613369,1336816979.0,2012-05-12T10:02:59.000000Z,1336816978.4,2012-05-12T10:02:58.400000Z,16.5180811758029,1.01870835681269,7.64694676377564,,,,,,1500.0,-140.24928917736,B12,XF,1.0
1.16,1336817879.64,2012-05-12T10:17:59.640000Z,3229.16695857915,6458.3339171583,1336817879.08,2012-05-12T10:17:59.080000Z,1336817878.48,2012-05-12T10:17:58.480000Z,17.4434426178664,0.754691091118954,5.59952257686024,,,,,,1500.0,-138.398566293232,B12,XF,1.0
1.2,1336817566.12,2012-05-12T10:12:46.120000Z,1934.06771996681,3868.13543993362,1336817565.56,2012-05-12T10:12:45.560000Z,1336817564.92,2012-05-12T10:12:44.920000Z,16.5368252104001,1.24675426424102,5.83441535899941,,,,,,1500.0,-140.211801108165,B12,XF,1.0
1.12,1336818543.8,2012-05-12T10:29:03.800000Z,4262.88774781379,8525.77549562759,1336818543.28,2012-05-12T10:29:03.280000Z,1336818542.68,2012-05-12T10:29:02.680000Z,17.8561075625625,0.523798857689941,3.8899516472541698,,,,,,1500.0,-137.57323640384,B12,XF,1.0
1.12,1336818270.2,2012-05-12T10:24:30.200000Z,2929.96802266731,5859.93604533461,1336818269.68,2012-05-12T10:24:29.680000Z,1336818269.08,2012-05-12T10:24:29.080000Z,17.3799918840957,0.803030859797804,4.80569178004748,,,,,,1500.0,-138.525467760774,B12,XF,1.0
1.12,1336818270.2,2012-05-12T10:24:30.200000Z,2929.96802266731,5859.93604533461,1336818269.68,2012-05-12T10:24:29.680000Z,1336818269.08,2012-05-12T10:24:29.080000Z,17.3799918840957,0.803030859797804,4.80569178004748,,,,,,1500.0,-138.525467760774,B12,XF,1.0
1.04,1336819131.0,2012-05-12T10:38:51.000000Z,1946.9212955036,3893.8425910072,1336819130.52,2012-05-12T10:38:50.520000Z,1336819129.96,2012-05-12T10:38:49.960000Z,16.0916222986797,1.20486370509451,6.36703823829346,,,,,,1500.0,-141.102206931606,B12,XF,1.0
1.08,1336818847.72,2012-05-12T10:34:07.720000Z,3732.54097587818,7465.08195175637,1336818847.2,2012-05-12T10:34:07.200000Z,1336818846.64,2012-05-12T10:34:06.640000Z,17.4095083048901,0.76608561593309,6.02500799772815,,,,,,1500.0,-138.466434919185,B12,XF,1.0
1.08,1343628519.6,2012-07-30T06:08:39.600000Z,3405.67581517481,6811.35163034961,1343628519.08,2012-07-30T06:08:39.080000Z,1343628518.52,2012-07-30T06:08:38.520000Z,16.926540862931,0.880656303939804,3.88671458658529,,,,,,1500.0,-138.711074437765,B12,XF,1.0
1.08,1343628076.76,2012-07-30T06:01:16.760000Z,2125.1393026942,4250.2786053884,1343628076.28,2012-07-30T06:01:16.280000Z,1343628075.68,2012-07-30T06:01:15.680000Z,15.9635035993564,0.811871824993136,4.17269497837119,,,,,,1500.0,-140.637148964914,B12,XF,1.0
1.08,1343628076.76,2012-07-30T06:01:16.760000Z,2125.1393026942,4250.2786053884,1343628076.28,2012-07-30T06:01:16.280000Z,1343628075.68,2012-07-30T06:01:15.680000Z,15.9635035993564,0.811871824993136,4.17269497837119,,,,,,1500.0,-140.637148964914,B12,XF,1.0
1.12,1343628314.04,2012-07-30T06:05:14.040000Z,2815.32557812711,5630.65115625423,1343628313.52,2012-07-30T06:05:13.520000Z,1343628312.92,2012-07-30T06:05:12.920000Z,16.2913211222671,0.823381724852519,6.36217378559212,,,,,,1500.0,-139.981513919093,B12,XF,1.0
1.12,1343629156.76,2012-07-30T06:19:16.760000Z,5349.8829437392,10699.7658874784,1343629156.24,2012-07-30T06:19:16.240000Z,1343629155.64,2012-07-30T06:19:15.640000Z,17.8671579363527,1.97593332885896,3.87502081517276,,,,,,1500.0,-136.829840290922,B12,XF,1.0
