time,range_D_MP1,range_MP1_MP2,range_MP2_MP3,auto_max,auto_snr,auto_amp,auto_count,n_calls
2012-03-12 19:54:02.129380+00:00,4.74,10.49,16.03,2491.1089619899694,14.478314303295983,-136.39412368193655,5,1
2012-03-12 19:59:02.129380+00:00,4.59,10.18,15.56,2613.3079461826037,14.734712069729826,-135.88132814906885,5,1
2012-03-12 20:04:02.129380+00:00,4.62,10.25,15.66,2870.9306876703745,14.807787747545063,-135.73517679343837,5,1
2012-03-12 20:08:02.129380+00:00,4.26,9.47,14.48,2933.758558604299,14.807787747545063,-135.73517679343837,5,1
2012-03-12 20:12:02.129380+00:00,4.23,9.4,14.37,2933.758558604299,14.807787747545063,-135.73517679343837,5,1
2012-03-12 20:17:02.129380+00:00,4.19,9.33,14.26,2933.758558604299,14.809125777816352,-135.7325007328958,5,1
2012-03-12 20:21:02.129380+00:00,3.85,8.58,13.12,2831.2927772391195,14.89902403944618,-135.55270420963615,5,1
2012-03-12 20:25:02.129380+00:00,3.35,7.51,11.48,2831.2927772391195,15.042619676923,-135.2655129346825,5,1
2012-03-12 20:30:02.129380+00:00,3.83,8.54,13.06,2831.2927772391195,15.239981310062758,-134.87078966840298,5,1
2012-03-12 20:34:02.129380+00:00,4.06,9.03,13.81,3144.175726380219,15.239981310062758,-134.87078966840298,5,1
2012-03-12 20:38:02.129380+00:00,4.29,9.55,14.59,3144.175726380219,14.975680290858266,-135.39939170681197,5,1
2012-03-12 20:41:02.129380+00:00,4.51,10.01,15.29,3197.4720434159753,15.107830800460512,-135.1350906876075,4,1
2012-03-12 20:47:02.129380+00:00,4.51,10.01,15.29,3144.175726380219,14.975680290858266,-135.39939170681197,3,1
2012-03-15 09:41:02.127089+00:00,5.96,13.09,19.96,2784.7094002997396,15.278848646813644,-134.40493464130844,3,1
2012-03-15 09:46:02.127089+00:00,5.96,13.09,19.96,2784.7094002997396,15.278848646813644,-134.40493464130844,3,1
2012-03-15 09:51:02.127089+00:00,5.86,12.86,19.63,2896.107750258578,15.399333245780864,-134.163965443374,3,1
2012-03-15 09:57:02.127089+00:00,5.12,11.3,17.26,3200.878021108884,15.513102466642067,-133.93642700165162,4,1
2012-03-15 10:02:02.127089+00:00,4.86,10.77,16.44,3157.965956366086,15.53669355674432,-133.8892448214471,4,1
2012-03-15 10:06:02.127089+00:00,4.86,10.77,16.44,3157.965956366086,15.53669355674432,-133.8892448214471,4,1
2012-03-15 10:12:02.127089+00:00,5.1,11.27,17.21,3466.4027477995287,15.625313817095922,-133.7120043007439,5,1
2012-03-15 10:16:02.127089+00:00,5.23,11.54,17.61,3373.4422177520223,15.584415481460177,-133.7938009720154,4,1
2012-03-15 10:21:02.127089+00:00,5.15,11.37,17.36,3576.6966872794364,15.631428656137915,-133.6997746226599,4,1
2012-03-15 10:28:02.127089+00:00,5.3,11.7,17.86,3750.158359837208,15.682077185446706,-133.59847756404235,4,1
2012-03-15 10:33:02.127089+00:00,5.29,11.67,17.81,3686.990626759344,15.63754349517991,-133.68754494457593,3,1
2012-03-15 10:37:02.127089+00:00,5.4,11.9,18.16,3406.0971696673787,15.560336009015728,-133.84195991690427,4,1
2012-03-15 10:44:02.127089+00:00,5.37,11.83,18.06,2833.5695012273422,15.159706601025812,-134.64321873288412,4,1
2012-03-15 10:48:02.127089+00:00,5.35,11.8,18.01,2833.5695012273422,15.173732213303838,-134.61516750832806,4,1
2012-03-15 10:53:02.127089+00:00,5.41,11.93,18.21,2710.4703266596175,15.100469570338166,-134.7616927942594,5,1
2012-03-15 10:57:02.127089+00:00,5.21,11.5,17.56,2560.5227106029706,15.08644395806014,-134.78974401881544,4,1
