duration,end_epoch,end_time,min_signal,peak_signal,peak_epoch,peak_time,start_epoch,start_time,snr,ambient_snr,peak_frequency,start_frequency,end_frequency,peak_frequency_std,start_frequency_std,end_frequency_std,threshold,db_amps,station_code,network_code
0.92,1330622780.12,2012-03-01T17:26:20.120000Z,792.3048709069843,1584.6097418139686,1330622779.72,2012-03-01T17:26:19.720000Z,1330622779.2,2012-03-01T17:26:19.200000Z,14.995755733210723,9.352922094762102,14.112663701635295,,,,,,1500,-131.29016009250375,B09,XF
0.64,1330622799.28,2012-03-01T17:26:39.280000Z,1614.677044436643,3229.354088873286,1330622799.0,2012-03-01T17:26:39.000000Z,1330622798.64,2012-03-01T17:26:38.640000Z,16.349068961845575,8.787508306785787,15.694250891686902,,,,,,1500,-128.58353363523403,B09,XF
1.08,1330622858.56,2012-03-01T17:27:38.560000Z,978.2632328771875,1956.526465754375,1330622858.04,2012-03-01T17:27:38.040000Z,1330622857.48,2012-03-01T17:27:37.480000Z,15.855952103929909,10.058829058018945,14.00053365697751,,,,,,1500,-129.5697673510654,B09,XF
1.52,1330622940.12,2012-03-01T17:29:00.120000Z,984.0959421346955,1968.191884269391,1330622939.24,2012-03-01T17:28:59.240000Z,1330622938.6,2012-03-01T17:28:58.600000Z,16.35095880572823,9.28920467647989,13.467649836175683,,,,,,1500,-128.57975394746873,B09,XF
1.04,1330622971.28,2012-03-01T17:29:31.280000Z,823.1048027154947,1646.2096054309893,1330622970.8,2012-03-01T17:29:30.800000Z,1330622970.24,2012-03-01T17:29:30.240000Z,14.740956882164387,9.193122754007048,13.602229772111949,,,,,,1500,-131.79975779459642,B09,XF
1.52,1330623073.68,2012-03-01T17:31:13.680000Z,778.2281509133448,1556.4563018266897,1330623072.88,2012-03-01T17:31:12.880000Z,1330623072.16,2012-03-01T17:31:12.160000Z,13.56565642990002,9.045310304921362,12.132085811338156,,,,,,1500,-134.15035869912515,B09,XF
1.4,1330623123.96,2012-03-01T17:32:03.960000Z,1343.5842531712967,2687.1685063425934,1330623123.4,2012-03-01T17:32:03.400000Z,1330623122.56,2012-03-01T17:32:02.560000Z,17.283645539224338,10.971070473366694,12.788481692406435,,,,,,1500,-126.7143804804765,B09,XF
1.0,1330623140.12,2012-03-01T17:32:20.120000Z,864.6737713741333,1729.3475427482665,1330623139.52,2012-03-01T17:32:19.520000Z,1330623139.12,2012-03-01T17:32:19.120000Z,17.886303288748632,9.857921512702484,11.588091896389706,,,,,,1500,-125.50906498142793,B09,XF
1.24,1330623169.4,2012-03-01T17:32:49.400000Z,974.2434572891306,1948.4869145782611,1330623168.84,2012-03-01T17:32:48.840000Z,1330623168.16,2012-03-01T17:32:48.160000Z,15.095118409458344,9.48163066543611,12.062388386620883,,,,,,1500,-131.0914347400085,B09,XF
1.0,1330623195.8,2012-03-01T17:33:15.800000Z,796.1158095205982,1592.2316190411964,1330623195.32,2012-03-01T17:33:15.320000Z,1330623194.8,2012-03-01T17:33:14.800000Z,15.1345762311871,9.181306806753717,11.058805761377013,,,,,,1500,-131.012519096551,B09,XF
